,NO-N,NO-S,no-flex,trans,stor,full-flex
129,3250.0,8300.0,517420657.66689265,480498398.82743967,235230039.16050538,207044644.192366
130,3250.0,8350.0,523596209.5185326,486881572.39480186,239053133.79413426,212122505.42443395
131,3250.0,8400.0,529862057.51464605,493347813.90741175,242993653.2098019,217540187.20354384
132,3250.0,8450.0,536218201.65523314,499896457.8195618,247137150.5974028,222834120.98115113
133,3250.0,8500.0,542664641.9402939,506526460.9617972,251441010.81286195,228215893.66219342
134,3250.0,8550.0,549201378.3698279,513238163.50711226,255969763.36466992,233752492.93186042
135,3250.0,8600.0,555828410.9438357,520033177.62934476,260700679.4130106,239482118.25366822
136,3250.0,8650.0,562545739.6623164,526910345.6694345,265624455.1384332,245208655.95857847
137,3250.0,8700.0,569353364.5252713,533870769.59273094,270839097.78559715,251394015.55447796
138,3250.0,8750.0,576251285.5326995,540914629.0562801,276167550.48478377,257356145.9804922
139,3250.0,8800.0,583239502.684601,548041167.2638868,281680439.9164529,263525238.27992347
140,3250.0,8850.0,590318015.9809763,555250251.7122643,287229530.9567997,269837665.0286224
141,3250.0,8900.0,597486825.4218247,562543450.548566,292875456.8573023,276270657.5190564
142,3250.0,8950.0,604745931.007147,569919729.9483932,298780420.9774437,282713713.1846685
143,3250.0,9000.0,612095332.7369432,577378953.8500401,304907335.40893686,289429907.7238339
144,3250.0,9050.0,619535030.6112121,584920567.37815,311111630.5110515,296119854.8707117
145,3250.0,9100.0,627065024.6299548,592544996.5182964,317405523.5820373,302803415.0994452
146,3250.0,9150.0,634685314.7931708,600252452.6805457,323882373.3859832,309629992.5646514
147,3250.0,9200.0,642395901.1008611,608044054.7512828,330524052.5497316,316602049.9190445
148,3250.0,9250.0,650196783.5530242,615919841.9091473,337295622.69080496,323615012.5875825
149,3250.0,9300.0,658087962.1496608,623878902.4354583,344153160.3045196,330905009.3896826
150,3250.0,9350.0,666069436.8907712,631921647.4933064,351111480.51643556,338174968.3773123
151,3250.0,9400.0,674141207.776355,640049291.0078546,358161123.15365255,345608526.3846727
152,3250.0,9450.0,682303274.8064127,648261314.4168849,365347040.2486557,353089013.37409973
153,3250.0,9500.0,690555637.9809433,656558801.6372129,372661427.09421,360632103.9104812
154,3250.0,9550.0,698898297.2999479,664940862.6136277,380132918.28830147,368246269.1610056
155,3250.0,9600.0,707331252.7634256,673407997.0556718,387767546.7215461,376034684.1681759
156,3250.0,9650.0,715854504.3713771,681960352.6446667,395500769.3636155,383877782.5437098
157,3250.0,9700.0,724468052.1238016,690598119.1838768,403398804.1584723,391914798.95040894
158,3250.0,9750.0,733171896.0207002,699320978.8425893,411378561.64691645,400103014.1334388
159,3250.0,9800.0,741966036.0620723,708128207.689041,419420983.19430435,408183958.89960426
160,3250.0,9850.0,750850472.2479179,717020683.345835,427578750.5598656,416558571.17262
161,3250.0,9900.0,759825204.5782372,725999406.6558087,435863814.13133544,425187376.7410881
162,3250.0,9950.0,768890233.0530292,735064167.940969,444206739.26310843,433862420.0072673
163,3275.0,1850.0,480329851.8776897,271621011.8479069,434199570.5628954,249982412.34782422
164,3275.0,1900.0,474857201.09224623,268901420.25977045,428754118.47541356,245953367.27124608
165,3275.0,1950.0,469474846.4512765,266267508.44316894,423389489.68616164,242045978.37240043
