,NO-N,NO-S,no-flex,trans,stor,full-flex
227,3275.0,5050.0,312117228.86791587,234559730.22142082,189665741.25253183,76091452.32435766
228,3275.0,5100.0,312423531.32877743,236033246.88556027,187330276.89339253,74818821.96718372
229,3275.0,5150.0,312820129.9341123,237571852.57065606,185015815.03239164,73563453.8168049
230,3275.0,5200.0,313307024.68392104,239173721.6225285,182724015.37687626,72419113.15352136
231,3275.0,5250.0,313884215.5782029,240840826.45957732,180479514.44038254,71342311.86684223
232,3275.0,5300.0,314551702.61695856,242574213.1645572,178253254.45390713,70309008.205919
233,3275.0,5350.0,315309485.8001877,244376411.92434007,176044391.16762912,69426542.08277282
234,3275.0,5400.0,316157565.1278903,246249987.29110327,173896533.73889858,68526858.62112123
235,3275.0,5450.0,317095940.60006636,248193159.94441155,171832352.60282668,67668029.06011052
236,3275.0,5500.0,318124612.2167162,250208845.0111555,169832408.20632106,66812726.38171299
237,3275.0,5550.0,319243579.97783935,252295363.75341868,167867558.8910214,66014595.439785264
238,3275.0,5600.0,320452843.88343596,254454509.27518222,165919699.60547936,65368852.58623664
239,3275.0,5650.0,321752403.9335061,256682722.66123825,164036406.52332062,64640131.09635915
240,3275.0,5700.0,323142260.1280499,258980185.12675977,162229058.57016674,64120700.89469948
241,3275.0,5750.0,324622412.467067,261344538.620048,160442585.64711198,63604028.72737717
242,3275.0,5800.0,326192860.9505578,263780551.86554223,158691405.44929585,63208735.0910762
243,3275.0,5850.0,327853605.5785221,266288932.4490805,156997298.80876613,62982236.07496324
244,3275.0,5900.0,329604646.35096,268868505.4292694,155361459.19927382,62699903.43488673
245,3275.0,5950.0,331445983.26787114,271520906.3242973,153775617.2703928,62559093.374564946
246,3275.0,6000.0,333377616.32925606,274245411.6301768,152275543.29632413,62508867.09302625
247,3275.0,6050.0,335399545.53511405,277044307.2957674,150830997.08056188,62386361.184938386
248,3275.0,6100.0,337511770.8854461,279916252.15766627,149411343.81147325,62459664.72215473
249,3275.0,6150.0,339714292.3802515,282862060.8670477,148041100.7320257,62585728.24465251
250,3275.0,6200.0,342007110.01953036,285883820.10562164,146730048.3069631,62841816.88946541
251,3275.0,6250.0,344390223.80328256,288981096.04801095,145505687.45621625,63241992.348608665
252,3275.0,6300.0,346863633.73150855,292154595.6816778,144308221.6939192,63646365.66662014
253,3275.0,6350.0,349427339.80420804,295402175.4840251,143206470.06952482,64035988.159052745
254,3275.0,6400.0,352081342.0213811,298727591.8978801,142150398.4753301,64606031.516038485
255,3275.0,6450.0,354825640.3830273,302130805.19288486,141205227.51524857,65161873.09271299
256,3275.0,6500.0,357660234.8891473,305610366.1382611,140288573.92444792,65788780.9267289
257,3275.0,6550.0,360585125.5397408,309165593.4616121,139400437.18028033,66531452.26310553
258,3275.0,6600.0,363600312.33480763,312798932.9787308,138633466.9565403,67280375.57968202
259,3275.0,6650.0,366705795.2743481,316505830.42592925,137928658.98398107,68146088.23433848
260,3275.0,6700.0,369901574.3583624,320287558.1633626,137299695.05190966,69122767.83400688
261,3275.0,6750.0,373187649.5868498,324142833.6373067,136756301.07020414,70217159.9131508
262,3275.0,6800.0,376564020.9598108,328072465.05455995,136285646.3564893,71299560.16722177
263,3275.0,6850.0,380030688.4772454,332079196.88947123,135913482.00801772,72491644.9172495
264,3275.0,6900.0,383587652.1391533,336164732.39185303,135539164.06097797,73768059.06614053
265,3275.0,6950.0,387234911.94553506,340327335.53663504,135236724.356354,75057552.60250703
266,3275.0,7000.0,390972467.8963901,344566288.13705635,135032807.7643655,76371021.61750303
267,3275.0,7050.0,394800319.9917188,348882078.61808306,134887074.85322013,77796739.80544229
268,3275.0,7100.0,398718468.23152083,353275943.27193177,134782085.8054837,79416739.8357334
269,3275.0,7150.0,402726912.6157965,357747917.5396216,134795477.8302719,81194939.08738261
270,3275.0,7200.0,406825653.1445457,362299360.68469995,134931300.02114922,82853600.39674883
271,3275.0,7250.0,411014689.81776834,366929465.2109365,135178013.44813403,84687536.57964784
272,3275.0,7300.0,415294022.6354647,371637025.3455882,135470967.33025396,86664641.73516439
273,3275.0,7350.0,419663651.59763426,376421942.5078165,135889773.55043247,88565321.03968455
274,3275.0,7400.0,424123576.7042778,381286586.6578549,136496961.0325836,90752914.0924295
275,3275.0,7450.0,428673797.9553942,386229871.3899668,137305029.516923,93082261.53413843
276,3275.0,7500.0,433314315.3509849,391252211.9938106,138071798.2320047,95592415.73329666
277,3275.0,7550.0,438045128.8910485,396354577.97887427,138924167.98423445,98119456.54203498
