,NO-N,NO-S,no-flex,trans,stor,full-flex
283,3275.0,7850.0,468326229.16537493,428651176.3321653,273867272.2539766,187701909.35988876
284,3275.0,7900.0,473689115.7167532,434315664.62333757,277264541.2874718,191568484.67285228
285,3275.0,7950.0,479142298.4126052,440061706.4736938,280733877.3437903,195592656.33786592
286,3275.0,8000.0,484685777.25293046,445888971.6181263,284309633.93938357,199666949.03650048
287,3275.0,8050.0,490319552.23772943,451795940.28252786,287965576.4176006,203827160.37429774
288,3275.0,8100.0,496043623.36700195,457783517.20987105,291707192.2591723,208099282.50876492
289,3275.0,8150.0,501857990.6407478,463851218.0027795,295545956.5857335,212391248.40364063
290,3275.0,8200.0,507762654.0589674,469999484.07229257,299481210.60829675,216829164.85537505
291,3275.0,8250.0,513757613.62166053,476231259.2972867,303526753.283407,221265047.34769288
292,3275.0,8300.0,519842869.3288267,482544595.3533729,307664760.25719416,225799513.06598464
293,3275.0,8350.0,526018421.18046683,488939927.3218961,311890842.2198145,230461436.39336896
294,3275.0,8400.0,532284269.1765802,495418224.1148715,316218837.7340418,235225475.36682072
295,3275.0,8450.0,538640413.3171672,501978820.2439068,320636675.4827252,240147131.4055944
296,3275.0,8500.0,545086853.6022278,508620657.9181943,325139948.838607,245166452.36533892
297,3275.0,8550.0,551623590.0317621,515344077.0725754,329719573.8303293,250298149.80830795
298,3275.0,8600.0,558250622.6057696,522150716.0811775,334394656.39116913,255496357.20480815
299,3275.0,8650.0,564967951.3242513,529039402.18350923,339165599.6690837,260664500.39804134
300,3275.0,8700.0,571775576.1872054,536011247.2368011,343999295.65951276,265985282.11859107
301,3275.0,8750.0,578673497.1946335,543066445.4718301,348929703.3811874,271363884.55857253
302,3275.0,8800.0,585661714.3465351,550204226.9597,353956299.00189036,276848915.375187
303,3275.0,8850.0,592740227.6429102,557424451.2572031,359087545.6322498,282443242.008835
304,3275.0,8900.0,599909037.083759,564728710.0014082,364302958.42262477,288112025.16112566
305,3275.0,8950.0,607168142.6690811,572115947.6086262,369600395.74133265,293874266.9719897
306,3275.0,9000.0,614517544.3988773,579586025.5899473,374986316.96760726,299730242.4459511
307,3275.0,9050.0,621957242.2731462,587138377.2057385,380458482.6980879,305625566.7756202
308,3275.0,9100.0,629487236.2918891,594773437.2073691,386019971.8267229,311625961.80272937
309,3275.0,9150.0,637107526.4551051,602491418.642012,391676140.8591719,317677449.1845937
310,3275.0,9200.0,644818112.762795,610293453.5993975,397421580.4723012,323845775.0132642
311,3275.0,9250.0,652618995.2149582,618179586.6086719,403263365.71231955,330038075.8419428
312,3275.0,9300.0,660510173.811595,626148889.9240221,409203736.15514624,336337546.4697458
313,3275.0,9350.0,668491648.5527053,634201785.7068099,415231286.7251331,342813245.59909326
314,3275.0,9400.0,676563419.4382893,642339504.7621268,421339272.97238183,349338267.56546456
315,3275.0,9450.0,684725486.4683466,650561517.6919323,427536706.6249009,356000173.4332148
