,NO-N,NO-S,no-flex,trans,stor,full-flex
201,3275.0,3750.0,335847311.5957198,218838706.7769899,265097427.80491146,126604642.65523747
202,3275.0,3800.0,333805914.30027,218674748.5073785,261924849.13996178,124120429.85524115
203,3275.0,3850.0,331854813.1492939,218569603.34865692,258792455.82440263,121739364.31391537
204,3275.0,3900.0,329994008.14279085,218520998.4445272,255689847.88710272,119429396.78679031
205,3275.0,3950.0,328223499.28076166,218535752.2012974,252647106.75540164,117263383.80399257
206,3275.0,4000.0,326543286.5632057,218608081.90264475,249657150.0777067,115072141.30987264
207,3275.0,4050.0,324953369.9901234,218738418.30029255,246712192.80370453,112868233.72516066
208,3275.0,4100.0,323453749.5615147,218932637.6381326,243812609.1602806,110843623.277903
209,3275.0,4150.0,322044425.27737933,219189424.49242944,240977966.50814462,108731529.00315146
210,3275.0,4200.0,320725397.1377176,219509163.0764025,238176244.82483357,106724013.7342024
211,3275.0,4250.0,319496665.14252937,219891661.00672108,235413343.96564206,104744364.63911982
212,3275.0,4300.0,318358229.2918147,220333572.39927486,232696761.83776173,102703297.4538865
213,3275.0,4350.0,317310089.5855737,220837996.28501233,230039147.2538278,100910647.80025448
214,3275.0,4400.0,316352246.02380586,221404853.85392585,227440024.54978096,99059256.5260025
215,3275.0,4450.0,315484698.6065119,222034246.59924048,224886440.11721253,97286675.31712204
216,3275.0,4500.0,314707447.333691,222726431.70623294,222364322.2227874,95639413.36999224
217,3275.0,4550.0,314020492.20534396,223480378.09415185,219891974.62934154,94041642.18280889
218,3275.0,4600.0,313423833.2214702,224296588.42813727,217471329.68687955,92392721.0953871
219,3275.0,4650.0,312917470.3820701,225172339.92746907,215125490.7924976,90877338.61614557
220,3275.0,4700.0,312501403.6871435,226113968.7332529,212826163.19214073,89481623.0072401
221,3275.0,4750.0,312175633.1366904,227125711.98605675,210566481.0076155,88115412.41102408
222,3275.0,4800.0,311940158.7307109,228203486.29688346,208363492.34105146,86822438.00317031
223,3275.0,4850.0,311794980.4692047,229341894.04756162,206205045.20791832,85612877.65370125
224,3275.0,4900.0,311740098.35217226,230545774.8670735,204096113.5630105,84504412.98606813
225,3275.0,4950.0,311775512.37961316,231814883.07421407,202034363.31273326,83375073.58824813
226,3275.0,5000.0,311901222.5515278,233152255.47677162,200033260.46686593,82330825.11630273
227,3275.0,5050.0,312117228.8679158,234559730.22142085,198104141.61731872,81290008.59268598
228,3275.0,5100.0,312423531.32877743,236033246.88556027,196228747.51634753,80328913.79248467
229,3275.0,5150.0,312820129.93411225,237571852.57065612,194391314.14673615,79337856.06761123
230,3275.0,5200.0,313307024.683921,239173721.6225285,192614466.3909403,78541390.2384769
231,3275.0,5250.0,313884215.57820284,240840826.4595773,190868135.3466827,77719414.73196985
232,3275.0,5300.0,314551702.61695856,242574213.16455746,189184925.01399392,77022205.39603534
233,3275.0,5350.0,315309485.8001878,244376411.92434022,187556180.62067166,76289921.52244611
234,3275.0,5400.0,316157565.1278902,246249987.2911032,185975970.52708432,75699656.12875439
235,3275.0,5450.0,317095940.6000664,248193159.94441152,184434209.19148564,75186490.41647251
236,3275.0,5500.0,318124612.2167162,250208845.01115558,182958377.52420452,74701130.628491
237,3275.0,5550.0,319243579.97783923,252295363.75341865,181539820.1529112,74351441.01112036
238,3275.0,5600.0,320452843.88343596,254454509.27518234,180192047.53659096,74092301.20162496
239,3275.0,5650.0,321752403.9335061,256682722.66123822,178914531.92134544,73693589.0338425
240,3275.0,5700.0,323142260.12804997,258980185.12675968,177693134.7845701,73556731.6485054
241,3275.0,5750.0,324622412.46706706,261344538.620048,176551198.25891158,73381355.44193514
242,3275.0,5800.0,326192860.95055777,263780551.86554232,175465825.80879653,73326147.38183495
243,3275.0,5850.0,327853605.5785221,266288932.44908044,174451515.74509418,73381665.15168618
244,3275.0,5900.0,329604646.35095984,268868505.4292693,173490922.80328792,73365521.58237892
245,3275.0,5950.0,331445983.26787114,271520906.3242974,172608154.04195407,73615311.79328154
246,3275.0,6000.0,333377616.3292561,274245411.6301767,171793117.1108589,73969956.78631751
247,3275.0,6050.0,335399545.5351141,277044307.29576737,171025123.89181,74264962.33597513
248,3275.0,6100.0,337511770.8854462,279916252.15766615,170360348.55298027,74726700.77145283
249,3275.0,6150.0,339714292.38025135,282862060.8670479,169716787.4310289,75205218.06497838
250,3275.0,6200.0,342007110.0195304,285883820.1056215,169149490.3806776,75799042.72097601
251,3275.0,6250.0,344390223.8032827,288981096.0480109,168623309.1271037,76488193.68896253
252,3275.0,6300.0,346863633.73150855,292154595.68167764,168172484.28884923,77120844.38565359
253,3275.0,6350.0,349427339.80420804,295402175.4840252,167808817.63912633,77873414.2830216
254,3275.0,6400.0,352081342.021381,298727591.89787996,167511378.58784318,78729061.32218806
255,3275.0,6450.0,354825640.3830275,302130805.19288486,167304460.6707803,79637585.43953356
256,3275.0,6500.0,357660234.88914734,305610366.1382611,167144670.06429687,80676381.87552488
257,3275.0,6550.0,360585125.5397409,309165593.4616121,167060726.62654635,81893073.64569965
258,3275.0,6600.0,363600312.33480763,312798932.97873074,167086381.05909654,83117561.42274947
259,3275.0,6650.0,366705795.2743482,316505830.4259293,167161854.2971179,84380849.79172039
260,3275.0,6700.0,369901574.35836226,320287558.16336274,167293007.22289628,85856848.53040823
261,3275.0,6750.0,373187649.58684975,324142833.63730675,167511681.7448132,87325359.56575133
262,3275.0,6800.0,376564020.9598108,328072465.05456,167789839.0594017,88760292.91963014
263,3275.0,6850.0,380030688.47724533,332079196.88947123,168129728.4444662,90287896.46398611
264,3275.0,6900.0,383587652.1391536,336164732.39185315,168524619.79724997,91834332.61462708
